loan_amnt,int_rate,term_in_months,grade,job_title,home_ownership,annual_inc,loan_status,purpose,did_default
27500,0.1335,60,C,Account Manager,MORTGAGE,125000.0,Fully Paid,debt_consolidation,False
2400,0.245,36,F,Teacher,MORTGAGE,115000.0,Fully Paid,debt_consolidation,False
9100,0.1249,36,B,Project Manager,MORTGAGE,80000.0,Fully Paid,debt_consolidation,False
25000,0.1249,60,B,Nurse,MORTGAGE,105000.0,Fully Paid,credit_card,False
16000,0.0603,36,A,Sales Manager,RENT,65000.0,Fully Paid,debt_consolidation,False
15000,0.0649,36,A,Teacher,RENT,76000.0,Fully Paid,credit_card,False
16750,0.1398,36,C,Controller,RENT,42000.0,Fully Paid,debt_consolidation,False
10500,0.0603,36,A,Manager,RENT,70000.0,Fully Paid,credit_card,False
15000,0.1299,36,C,Consultant,OWN,150000.0,Fully Paid,debt_consolidation,False
25000,0.1499,60,C,Vice President,MORTGAGE,120000.0,Fully Paid,credit_card,False
21000,0.0769,36,A,Teacher,MORTGAGE,95200.0,Fully Paid,credit_card,False
9600,0.0839,36,A,Administrator,MORTGAGE,120000.0,Fully Paid,home_improvement,False
24000,0.1398,60,C,Nurse,MORTGAGE,100000.0,Fully Paid,debt_consolidation,False
7500,0.0712,36,A,Engineer,MORTGAGE,73000.0,Fully Paid,credit_card,False
12000,0.1299,36,C,Office Manager,MORTGAGE,34320.0,Fully Paid,debt_consolidation,False
23775,0.1699,60,D,Manager,RENT,56000.0,Charged Off,debt_consolidation,True
19000,0.1249,60,B,Driver,MORTGAGE,92000.0,Charged Off,credit_card,True
3200,0.1335,36,C,Manager,MORTGAGE,45000.0,Fully Paid,home_improvement,False
24000,0.1015,36,B,Manager,RENT,200000.0,Fully Paid,credit_card,False
7000,0.0769,36,A,Administrator,MORTGAGE,110000.0,Fully Paid,debt_consolidation,False
20000,0.1167,36,B,Manager,MORTGAGE,100000.0,Charged Off,debt_consolidation,True
12000,0.1249,36,B,Administrative Assistant,RENT,50000.0,Fully Paid,debt_consolidation,False
14400,0.1299,36,C,Nurse,MORTGAGE,78000.0,Charged Off,debt_consolidation,True
7625,0.1699,36,D,Teacher,RENT,58000.0,Fully Paid,debt_consolidation,False
6050,0.1499,36,C,Nurse,RENT,102000.0,Fully Paid,debt_consolidation,False
15000,0.1757,60,D,Sales,MORTGAGE,142000.0,Charged Off,debt_consolidation,True
30000,0.1629,60,D,Driver,MORTGAGE,80000.0,Charged Off,credit_card,True
2500,0.1299,36,C,Supervisor,MORTGAGE,40000.0,Fully Paid,debt_consolidation,False
20000,0.1499,36,C,Driver,RENT,84000.0,Fully Paid,debt_consolidation,False
35000,0.1335,60,C,President,MORTGAGE,130000.0,Charged Off,debt_consolidation,True
6400,0.1823999999999999,36,D,Manager,RENT,60000.0,Charged Off,medical,True
24000,0.0839,36,A,General Manager,MORTGAGE,110000.0,Fully Paid,debt_consolidation,False
14000,0.1249,36,B,Teacher,MORTGAGE,125000.0,Fully Paid,debt_consolidation,False
10500,0.2019999999999999,36,E,Driver,RENT,32900.0,Fully Paid,vacation,False
14000,0.1449,36,C,Project Manager,MORTGAGE,53500.0,Fully Paid,debt_consolidation,False
16000,0.1499,36,C,Nurse,RENT,79000.0,Fully Paid,debt_consolidation,False
6500,0.1167,36,B,Accountant,OWN,47250.0,Fully Paid,debt_consolidation,False
5000,0.1335,36,C,Teacher,RENT,47000.0,Fully Paid,debt_consolidation,False
15000,0.1015,36,B,Office Manager,RENT,65000.0,Fully Paid,debt_consolidation,False
16000,0.0917,36,B,Accountant,MORTGAGE,55000.0,Fully Paid,debt_consolidation,False
12000,0.0769,36,A,Sales,MORTGAGE,80000.0,Charged Off,home_improvement,True
10000,0.1249,36,B,Store Manager,RENT,64000.0,Fully Paid,debt_consolidation,False
27650,0.1699,36,D,President,RENT,63000.0,Fully Paid,credit_card,False
14400,0.1299,36,C,Engineer,MORTGAGE,80000.0,Fully Paid,debt_consolidation,False
12000,0.1561,36,D,Manager,RENT,35000.0,Charged Off,debt_consolidation,True
28000,0.1449,36,C,Vice President,MORTGAGE,350000.0,Fully Paid,debt_consolidation,False
17500,0.1757,36,D,Mechanic,OWN,65000.0,Fully Paid,credit_card,False
18000,0.0839,36,A,Operations Manager,RENT,150000.0,Fully Paid,debt_consolidation,False
18225,0.2498999999999999,60,F,Driver,MORTGAGE,80000.0,Charged Off,debt_consolidation,True
15000,0.1099,36,B,Accountant,MORTGAGE,80000.0,Fully Paid,debt_consolidation,False
4000,0.1398,36,C,Executive Assistant,MORTGAGE,65000.0,Fully Paid,other,False
28000,0.1561,60,D,Police Officer,MORTGAGE,112000.0,Charged Off,debt_consolidation,True
15000,0.1898999999999999,36,E,Executive Assistant,MORTGAGE,50000.0,Charged Off,debt_consolidation,True
31500,0.2343,60,F,Supervisor,MORTGAGE,105000.0,Fully Paid,credit_card,False
18000,0.1249,60,B,Driver,RENT,45000.0,Fully Paid,credit_card,False
30000,0.1699,60,D,Manager,MORTGAGE,150000.0,Fully Paid,debt_consolidation,False
22800,0.1951999999999999,60,E,Attorney,MORTGAGE,60000.0,Fully Paid,debt_consolidation,False
13500,0.1398,60,C,Director,RENT,100000.0,Fully Paid,debt_consolidation,False
10500,0.1757,60,D,Analyst,MORTGAGE,60000.0,Charged Off,debt_consolidation,True
28000,0.1629,60,D,Nurse,MORTGAGE,120000.0,Fully Paid,debt_consolidation,False
3200,0.1249,36,B,Teacher,RENT,49000.0,Fully Paid,other,False
2675,0.1757,36,D,Engineer,RENT,160000.0,Fully Paid,debt_consolidation,False
9000,0.1561,36,D,Manager,OWN,32000.0,Charged Off,debt_consolidation,True
26250,0.1757,60,D,Nurse,MORTGAGE,96000.0,Charged Off,credit_card,True
12000,0.1099,36,B,Server,RENT,30800.0,Fully Paid,debt_consolidation,False
9500,0.1167,36,B,Manager,RENT,43500.0,Fully Paid,debt_consolidation,False
24500,0.1299,60,C,Project Manager,MORTGAGE,142000.0,Charged Off,credit_card,True
12000,0.1561,60,D,Supervisor,RENT,50000.0,Fully Paid,credit_card,False
20000,0.0839,36,A,Supervisor,MORTGAGE,52000.0,Fully Paid,debt_consolidation,False
16800,0.1449,36,C,Nurse,MORTGAGE,55000.0,Fully Paid,debt_consolidation,False
29000,0.1167,60,B,Consultant,RENT,110000.0,Fully Paid,debt_consolidation,False
7000,0.0649,36,A,Manager,MORTGAGE,60000.0,Fully Paid,credit_card,False
6000,0.0917,36,B,Supervisor,RENT,45000.0,Fully Paid,credit_card,False
9000,0.1335,36,C,Accountant,RENT,65000.0,Fully Paid,debt_consolidation,False
32000,0.1499,60,C,Manager,MORTGAGE,97000.0,Fully Paid,debt_consolidation,False
8000,0.0839,36,A,Electrician,MORTGAGE,81000.0,Fully Paid,debt_consolidation,False
8975,0.1561,36,D,Manager,RENT,35000.0,Fully Paid,debt_consolidation,False
14000,0.1015,36,B,Owner,RENT,77000.0,Fully Paid,credit_card,False
18675,0.1757,60,D,Branch Manager,RENT,52000.0,Fully Paid,debt_consolidation,False
14400,0.0839,36,A,Accountant,MORTGAGE,46000.0,Fully Paid,credit_card,False
11875,0.1499,36,C,Sales,MORTGAGE,105000.0,Fully Paid,debt_consolidation,False
25600,0.2606,60,G,Driver,MORTGAGE,80000.0,Fully Paid,debt_consolidation,False
20550,0.1699,60,D,Nurse,RENT,95000.0,Fully Paid,debt_consolidation,False
27500,0.1757,60,D,Driver,MORTGAGE,89786.0,Charged Off,credit_card,True
15000,0.1099,36,B,Nurse,MORTGAGE,130000.0,Fully Paid,credit_card,False
10000,0.1249,36,B,Director,RENT,60000.0,Fully Paid,debt_consolidation,False
13000,0.1249,36,B,Account Manager,RENT,40000.0,Charged Off,credit_card,True
12500,0.1015,36,B,Sales,MORTGAGE,72000.0,Fully Paid,credit_card,False
2100,0.1249,36,B,Teacher,RENT,27000.0,Fully Paid,debt_consolidation,False
35000,0.1629,60,D,Manager,MORTGAGE,86000.0,Fully Paid,debt_consolidation,False
24000,0.1449,36,C,Foreman,RENT,95000.0,Fully Paid,debt_consolidation,False
10175,0.1299,36,C,Office Manager,OWN,32000.0,Charged Off,debt_consolidation,True
4000,0.1561,36,D,Administrator,MORTGAGE,85000.0,Fully Paid,house,False
31175,0.1951999999999999,36,E,Sales,MORTGAGE,71000.0,Charged Off,credit_card,True
3600,0.1335,36,C,Software Engineer,RENT,103000.0,Fully Paid,debt_consolidation,False
31500,0.1398,36,C,Analyst,MORTGAGE,118000.0,Fully Paid,debt_consolidation,False
6700,0.0917,36,B,Teacher,RENT,47893.0,Fully Paid,debt_consolidation,False
5000,0.2214999999999999,36,E,Teacher,RENT,49000.0,Fully Paid,other,False
13000,0.1099,36,B,Nurse,MORTGAGE,130000.0,Fully Paid,debt_consolidation,False
14400,0.1099,36,B,Paralegal,MORTGAGE,48000.0,Fully Paid,debt_consolidation,False
15800,0.1335,36,C,Store Manager,OWN,40000.0,Fully Paid,debt_consolidation,False
6500,0.0839,36,A,Teacher,MORTGAGE,46000.0,Fully Paid,debt_consolidation,False
19800,0.1015,36,B,General Manager,RENT,98000.0,Fully Paid,debt_consolidation,False
26500,0.2019999999999999,60,E,Manager,RENT,70000.0,Charged Off,debt_consolidation,True
22750,0.2098999999999999,60,E,Truck Driver,MORTGAGE,60000.0,Fully Paid,debt_consolidation,False
14500,0.2343,36,F,Teacher,MORTGAGE,45816.0,Charged Off,home_improvement,True
9500,0.0917,36,B,Sales,MORTGAGE,72000.0,Fully Paid,credit_card,False
20000,0.0603,36,A,Manager,MORTGAGE,75000.0,Fully Paid,debt_consolidation,False
29325,0.1823999999999999,36,D,Owner,RENT,120000.0,Fully Paid,small_business,False
25000,0.2098999999999999,60,E,Nurse,MORTGAGE,70000.0,Charged Off,debt_consolidation,True
35000,0.1335,36,C,Vice President,MORTGAGE,188000.0,Fully Paid,debt_consolidation,False
15000,0.0769,36,A,Sales Manager,MORTGAGE,125000.0,Fully Paid,credit_card,False
4200,0.1629,36,D,Supervisor,RENT,90000.0,Fully Paid,vacation,False
10000,0.1249,36,B,Executive Assistant,RENT,70000.0,Fully Paid,debt_consolidation,False
7775,0.1398,36,C,Operations Manager,RENT,125000.0,Fully Paid,credit_card,False
16700,0.1499,36,C,Teacher,MORTGAGE,40000.0,Fully Paid,debt_consolidation,False
10000,0.1499,36,C,Supervisor,RENT,32000.0,Charged Off,credit_card,True
9000,0.0712,36,A,Nurse,OWN,60000.0,Fully Paid,debt_consolidation,False
20000,0.1099,36,B,Account Manager,MORTGAGE,70000.0,Fully Paid,home_improvement,False
10000,0.0769,36,A,Manager,RENT,42000.0,Charged Off,debt_consolidation,True
19050,0.2098999999999999,60,E,Accountant,MORTGAGE,48000.0,Fully Paid,credit_card,False
16000,0.0917,36,B,Manager,MORTGAGE,78000.0,Fully Paid,credit_card,False
7000,0.1499,36,C,Operations Manager,MORTGAGE,75000.0,Fully Paid,debt_consolidation,False
12000,0.1299,36,C,Technician,MORTGAGE,50000.0,Fully Paid,debt_consolidation,False
35000,0.1499,36,C,Owner,MORTGAGE,175000.0,Charged Off,debt_consolidation,True
8400,0.1249,36,B,Nurse,MORTGAGE,56000.0,Charged Off,home_improvement,True
6000,0.1099,36,B,Owner,MORTGAGE,43000.0,Fully Paid,credit_card,False
15000,0.1099,60,B,Software Engineer,MORTGAGE,70000.0,Fully Paid,home_improvement,False
5725,0.1629,36,D,Sales,RENT,52000.0,Charged Off,debt_consolidation,True
11500,0.1167,36,B,Assistant Manager,RENT,33000.0,Fully Paid,credit_card,False
6500,0.1499,36,C,Teacher,MORTGAGE,78061.0,Charged Off,debt_consolidation,True
4675,0.1015,36,B,Teacher,MORTGAGE,55000.0,Fully Paid,debt_consolidation,False
13625,0.1449,36,C,Nurse,MORTGAGE,110000.0,Fully Paid,debt_consolidation,False
20000,0.1249,36,B,General Manager,MORTGAGE,100000.0,Charged Off,debt_consolidation,True
25000,0.0649,36,A,Controller,MORTGAGE,72000.0,Fully Paid,debt_consolidation,False
15000,0.1561,60,D,Nurse,MORTGAGE,72000.0,Fully Paid,debt_consolidation,False
11325,0.1449,36,C,Teacher,MORTGAGE,40000.0,Fully Paid,debt_consolidation,False
4525,0.1951999999999999,36,E,Manager,MORTGAGE,52000.0,Charged Off,debt_consolidation,True
15925,0.1898999999999999,60,E,Driver,MORTGAGE,38000.0,Fully Paid,debt_consolidation,False
24000,0.0917,36,B,Manager,MORTGAGE,122000.0,Fully Paid,debt_consolidation,False
24625,0.1629,60,D,Nurse,OWN,56000.0,Fully Paid,credit_card,False
10750,0.1398,36,C,Supervisor,MORTGAGE,70000.0,Fully Paid,debt_consolidation,False
1500,0.1699,36,D,Teacher,RENT,50000.0,Fully Paid,debt_consolidation,False
24000,0.0649,36,A,Foreman,MORTGAGE,80000.0,Fully Paid,credit_card,False
21600,0.1898999999999999,36,E,Operations Manager,MORTGAGE,75000.0,Fully Paid,debt_consolidation,False
12000,0.1561,60,D,Consultant,RENT,87500.0,Fully Paid,debt_consolidation,False
10000,0.1629,36,D,Supervisor,MORTGAGE,80000.0,Fully Paid,debt_consolidation,False
4000,0.1015,36,B,Administrative Assistant,OWN,40000.0,Fully Paid,credit_card,False
27000,0.1629,36,D,Vice President,RENT,86000.0,Fully Paid,debt_consolidation,False
15600,0.0917,36,B,Teacher,MORTGAGE,68000.0,Fully Paid,debt_consolidation,False
28000,0.1299,60,C,Technician,RENT,80000.0,Fully Paid,credit_card,False
18000,0.1629,60,D,Owner,RENT,49700.0,Fully Paid,debt_consolidation,False
10000,0.1299,36,C,Nurse,MORTGAGE,100000.0,Fully Paid,debt_consolidation,False
28000,0.0769,36,A,Manager,MORTGAGE,155000.0,Fully Paid,home_improvement,False
2425,0.1629,36,D,Driver,RENT,50000.0,Fully Paid,debt_consolidation,False
6000,0.1099,36,B,Sales,MORTGAGE,75000.0,Fully Paid,major_purchase,False
30000,0.1335,36,C,Driver,MORTGAGE,80000.0,Fully Paid,debt_consolidation,False
6000,0.1499,36,C,Engineer,MORTGAGE,80000.0,Fully Paid,credit_card,False
10000,0.1167,36,B,Assistant Manager,RENT,32000.0,Fully Paid,debt_consolidation,False
30000,0.1757,60,D,Engineer,MORTGAGE,80000.0,Fully Paid,other,False
13000,0.1823999999999999,60,D,Director,MORTGAGE,60000.0,Fully Paid,debt_consolidation,False
8000,0.0917,36,B,Driver,MORTGAGE,40000.0,Fully Paid,debt_consolidation,False
20000,0.1015,36,B,Owner,MORTGAGE,108000.0,Fully Paid,debt_consolidation,False
17000,0.1898999999999999,60,E,Executive Assistant,RENT,62750.0,Fully Paid,debt_consolidation,False
9100,0.1629,36,D,Office Manager,MORTGAGE,36000.0,Fully Paid,debt_consolidation,False
5000,0.1099,36,B,Executive Assistant,MORTGAGE,76000.0,Fully Paid,home_improvement,False
10000,0.0917,36,B,Teacher,OWN,75000.0,Fully Paid,other,False
20000,0.1099,60,B,Owner,MORTGAGE,149700.0,Fully Paid,home_improvement,False
25000,0.1249,36,B,Supervisor,OWN,91000.0,Fully Paid,credit_card,False
18150,0.258,60,G,Owner,MORTGAGE,200000.0,Fully Paid,small_business,False
11075,0.1629,60,D,Office Manager,MORTGAGE,33000.0,Fully Paid,debt_consolidation,False
24000,0.0603,36,A,Nurse,MORTGAGE,80000.0,Fully Paid,credit_card,False
20000,0.2098999999999999,60,E,Nurse,MORTGAGE,80600.0,Charged Off,debt_consolidation,True
12000,0.1398,60,C,Teacher,OWN,52000.0,Fully Paid,credit_card,False
35000,0.1499,60,C,Program Manager,MORTGAGE,144000.0,Fully Paid,debt_consolidation,False
10575,0.1561,36,D,General Manager,MORTGAGE,48000.0,Charged Off,debt_consolidation,True
25000,0.1299,36,C,Owner,MORTGAGE,110000.0,Fully Paid,debt_consolidation,False
14350,0.2019999999999999,60,E,Nurse,RENT,80000.0,Fully Paid,credit_card,False
20000,0.1823999999999999,60,D,Supervisor,MORTGAGE,90000.0,Charged Off,debt_consolidation,True
13200,0.1015,36,B,Administrative Assistant,OWN,40000.0,Fully Paid,debt_consolidation,False
18000,0.1249,36,B,Vice President,MORTGAGE,75000.0,Fully Paid,home_improvement,False
8000,0.0769,36,A,Nurse,MORTGAGE,99000.0,Fully Paid,home_improvement,False
25000,0.1167,60,B,Engineer,MORTGAGE,57000.0,Charged Off,debt_consolidation,True
28975,0.1299,36,C,Assistant Manager,MORTGAGE,63000.0,Fully Paid,credit_card,False
9000,0.1757,36,D,Operations Manager,MORTGAGE,45000.0,Fully Paid,home_improvement,False
35000,0.1699,60,D,Teacher,MORTGAGE,89000.0,Fully Paid,home_improvement,False
12000,0.1757,60,D,Mechanic,RENT,42000.0,Fully Paid,debt_consolidation,False
23700,0.1757,60,D,Manager,RENT,60000.0,Fully Paid,debt_consolidation,False
13500,0.1499,36,C,President,RENT,60000.0,Fully Paid,car,False
13575,0.1629,36,D,Teacher,MORTGAGE,40000.0,Fully Paid,debt_consolidation,False
4000,0.1398,36,C,Teacher,RENT,51500.0,Fully Paid,debt_consolidation,False
19750,0.1561,60,D,Manager,MORTGAGE,45000.0,Charged Off,credit_card,True
17875,0.1499,36,C,Vice President,MORTGAGE,95000.0,Charged Off,debt_consolidation,True
12000,0.1249,60,B,General Manager,MORTGAGE,51000.0,Fully Paid,debt_consolidation,False
8000,0.1699,36,D,Nurse,MORTGAGE,120000.0,Fully Paid,house,False
6350,0.2343,36,F,Office Manager,MORTGAGE,38000.0,Fully Paid,other,False
35000,0.1699,36,D,Owner,MORTGAGE,110000.0,Charged Off,debt_consolidation,True
26000,0.1249,36,B,Engineer,MORTGAGE,104000.0,Fully Paid,debt_consolidation,False
12500,0.1099,36,B,Owner,RENT,100000.0,Charged Off,credit_card,True
35000,0.1757,36,D,Controller,RENT,115000.0,Fully Paid,debt_consolidation,False
19200,0.2098999999999999,60,E,Teacher,RENT,48000.0,Fully Paid,debt_consolidation,False
12000,0.1699,60,D,Supervisor,MORTGAGE,51000.0,Fully Paid,debt_consolidation,False
4000,0.1499,36,C,Nurse,RENT,58000.0,Fully Paid,debt_consolidation,False
3675,0.1299,36,C,Accountant,RENT,41000.0,Fully Paid,debt_consolidation,False
21975,0.1561,60,D,Owner,MORTGAGE,50000.0,Fully Paid,debt_consolidation,False
10000,0.1167,36,B,Project Manager,RENT,101000.0,Fully Paid,debt_consolidation,False
19800,0.1015,36,B,Nurse,RENT,60000.0,Fully Paid,debt_consolidation,False
18000,0.1335,60,C,Police Officer,MORTGAGE,61000.0,Charged Off,debt_consolidation,True
22000,0.1249,60,B,Electrician,MORTGAGE,70000.0,Fully Paid,debt_consolidation,False
15000,0.0917,36,B,Teacher,MORTGAGE,84000.0,Fully Paid,credit_card,False
6800,0.1015,36,B,Sales,MORTGAGE,40000.0,Fully Paid,debt_consolidation,False
12050,0.2343,36,F,General Manager,MORTGAGE,110000.0,Charged Off,debt_consolidation,True
10000,0.2098999999999999,60,E,Supervisor,RENT,30000.0,Charged Off,debt_consolidation,True
19500,0.1249,36,B,Operations Manager,MORTGAGE,120000.0,Fully Paid,debt_consolidation,False
28325,0.1299,36,C,Nurse,MORTGAGE,80000.0,Charged Off,credit_card,True
35000,0.1398,36,C,Engineer,MORTGAGE,80000.0,Fully Paid,debt_consolidation,False
9125,0.1499,36,C,Server,RENT,30000.0,Fully Paid,credit_card,False
10000,0.1699,36,D,President,MORTGAGE,35000.0,Charged Off,credit_card,True
7125,0.245,36,F,Supervisor,RENT,24000.0,Charged Off,medical,True
14300,0.1398,36,C,Director,OWN,48810.0,Fully Paid,debt_consolidation,False
18000,0.1629,60,D,Supervisor,MORTGAGE,80000.0,Charged Off,home_improvement,True
20000,0.1015,36,B,Nurse,RENT,150000.0,Fully Paid,debt_consolidation,False
19775,0.1699,60,D,Account Manager,MORTGAGE,75000.0,Fully Paid,debt_consolidation,False
16700,0.1561,36,D,Office Manager,OWN,42000.0,Fully Paid,debt_consolidation,False
15000,0.1167,36,B,Manager,MORTGAGE,110000.0,Fully Paid,debt_consolidation,False
11000,0.0917,36,B,Driver,RENT,115000.0,Fully Paid,credit_card,False
30000,0.1499,36,C,Sales Manager,MORTGAGE,125000.0,Charged Off,debt_consolidation,True
10000,0.1099,36,B,Manager,RENT,35000.0,Fully Paid,debt_consolidation,False
8000,0.0917,36,B,Driver,MORTGAGE,40000.0,Fully Paid,debt_consolidation,False
19475,0.1898999999999999,60,E,Server,RENT,60000.0,Fully Paid,credit_card,False
35000,0.1629,60,D,Nurse,MORTGAGE,90000.0,Fully Paid,credit_card,False
35000,0.1951999999999999,60,E,Teacher,RENT,80000.0,Fully Paid,debt_consolidation,False
33575,0.1823999999999999,60,D,Program Manager,RENT,70000.0,Fully Paid,debt_consolidation,False
12850,0.1449,36,C,Driver,RENT,32400.0,Charged Off,debt_consolidation,True
23050,0.2606,60,G,Store Manager,RENT,80000.0,Charged Off,small_business,True
6000,0.0839,36,A,Consultant,RENT,83636.8,Fully Paid,home_improvement,False
12000,0.2408,60,F,Teacher,RENT,49512.0,Charged Off,medical,True
8000,0.1099,36,B,Administrative Assistant,RENT,80000.0,Fully Paid,other,False
10275,0.1499,36,C,Teacher,MORTGAGE,55000.0,Fully Paid,other,False
5000,0.1249,36,B,Owner,OWN,120000.0,Fully Paid,debt_consolidation,False
9100,0.1335,36,C,Manager,RENT,60000.0,Charged Off,debt_consolidation,True
7000,0.0917,36,B,Manager,MORTGAGE,93000.0,Fully Paid,debt_consolidation,False
20000,0.0769,36,A,Nurse,RENT,100000.0,Fully Paid,debt_consolidation,False
16975,0.1335,36,C,Teacher,MORTGAGE,49000.0,Fully Paid,credit_card,False
31500,0.0712,36,A,Vice President,MORTGAGE,250000.0,Fully Paid,credit_card,False
5000,0.1099,36,B,Project Manager,MORTGAGE,125000.0,Fully Paid,debt_consolidation,False
35000,0.1499,60,C,Project Manager,OWN,110000.0,Fully Paid,debt_consolidation,False
13000,0.1449,60,C,Nurse,MORTGAGE,44909.0,Fully Paid,debt_consolidation,False
1950,0.1398,36,C,Sales,MORTGAGE,35000.0,Fully Paid,debt_consolidation,False
20000,0.1499,60,C,Vice President,MORTGAGE,100000.0,Fully Paid,debt_consolidation,False
9600,0.0769,36,A,Supervisor,RENT,72452.0,Fully Paid,debt_consolidation,False
15000,0.1099,36,B,Manager,RENT,47000.0,Fully Paid,debt_consolidation,False
35000,0.1099,36,B,Project Manager,OWN,94000.0,Fully Paid,debt_consolidation,False
24175,0.1629,60,D,Truck Driver,RENT,55000.0,Fully Paid,credit_card,False
10500,0.1015,36,B,Teacher,RENT,60000.0,Fully Paid,credit_card,False
14000,0.1398,60,C,Truck Driver,MORTGAGE,60000.0,Fully Paid,credit_card,False
8000,0.1015,36,B,Sales,RENT,40000.0,Fully Paid,credit_card,False
5250,0.0917,36,B,Assistant Manager,RENT,54900.0,Fully Paid,credit_card,False
5000,0.1099,36,B,Nurse,OWN,62000.0,Fully Paid,home_improvement,False
10000,0.1249,36,B,Office Manager,OWN,50000.0,Fully Paid,credit_card,False
14675,0.1561,60,D,Program Manager,OWN,32750.0,Fully Paid,credit_card,False
15500,0.1335,36,C,Manager,MORTGAGE,59000.0,Fully Paid,credit_card,False
13475,0.1757,36,D,Nurse,MORTGAGE,56457.0,Fully Paid,home_improvement,False
16200,0.1449,36,C,General Manager,MORTGAGE,52000.0,Charged Off,credit_card,True
